expansion_band,ilvl_band,quality,quality_label,slot_key,role,peer_group,count,median_visible_budget,median_special_weapon_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under,max_abs_median_percent_over_under,peer_outlier_count,sql_blocked_count
classic_endgame,060-089,4,Epic,neck,tank,quality=4;slot=neck;armor=0;weapon=none;role=tank,5,43.71,0.0,43.71,43.71,0.0,0.0,0,5
classic_endgame,060-089,4,Epic,ranged,caster,quality=4;slot=ranged;armor=none;weapon=ranged:caster;role=caster,4,10.02,12.9,10.02,10.02,0.0,0.0,0,4
classic_endgame,060-089,4,Epic,ranged,caster,quality=4;slot=ranged;armor=none;weapon=ranged:wand;role=caster,2,8.5,0.0,8.5,8.5,0.0,0.0,0,2
classic_endgame,060-089,4,Epic,ranged,generic,quality=4;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;role=generic,3,18.02,0.0,18.02,18.02,0.0,0.0,0,3
classic_endgame,060-089,4,Epic,ranged,generic,quality=4;slot=ranged;armor=none;weapon=ranged:thrown;role=generic,1,21.0,0.0,21.0,21.0,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,ranged,healer,quality=4;slot=ranged;armor=none;weapon=ranged:caster;role=healer,1,19.0,10.32,19.0,19.0,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,ranged,healer,quality=4;slot=ranged;armor=none;weapon=ranged:wand;role=healer,2,22.85,0.0,22.85,22.85,0.0,0.0,0,2
classic_endgame,060-089,4,Epic,ranged,physical,quality=4;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;role=physical,33,10.0,11.0,10.0,10.0,0.0,0.0,21,20
classic_endgame,060-089,4,Epic,shield,tank,quality=4;slot=shield;armor=shield;weapon=shield;role=tank,22,45.74,0.0,45.74,50.76,-6.317,6.317,12,8
classic_endgame,060-089,4,Epic,shoulder,caster,quality=4;slot=shoulder;armor=1;weapon=none;role=caster,14,55.075,0.0,55.075,55.323,0.0,0.0,3,4
classic_endgame,060-089,4,Epic,shoulder,caster,quality=4;slot=shoulder;armor=3;weapon=none;role=caster,6,65.645,0.0,65.645,65.645,0.0,0.0,0,6
classic_endgame,060-089,4,Epic,shoulder,caster,quality=4;slot=shoulder;armor=4;weapon=none;role=caster,2,61.97,0.0,61.97,61.97,0.0,0.0,0,2
classic_endgame,060-089,4,Epic,shoulder,generic,quality=4;slot=shoulder;armor=2;weapon=none;role=generic,3,18.76,0.0,18.76,18.76,0.0,0.0,0,3
classic_endgame,060-089,4,Epic,shoulder,generic,quality=4;slot=shoulder;armor=3;weapon=none;role=generic,1,16.75,0.0,16.75,16.75,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,shoulder,healer,quality=4;slot=shoulder;armor=1;weapon=none;role=healer,15,57.24,0.0,57.24,54.56,0.0,0.0,0,6
classic_endgame,060-089,4,Epic,shoulder,healer,quality=4;slot=shoulder;armor=2;weapon=none;role=healer,7,74.19,0.0,74.19,74.19,0.0,0.0,0,7
classic_endgame,060-089,4,Epic,shoulder,healer,quality=4;slot=shoulder;armor=3;weapon=none;role=healer,9,62.56,0.0,62.56,62.56,0.0,0.0,0,9
classic_endgame,060-089,4,Epic,shoulder,healer,quality=4;slot=shoulder;armor=4;weapon=none;role=healer,7,78.06,0.0,78.06,78.06,0.0,0.0,0,7
classic_endgame,060-089,4,Epic,shoulder,physical,quality=4;slot=shoulder;armor=2;weapon=none;role=physical,13,50.04,0.0,50.04,50.04,0.0,0.0,0,10
classic_endgame,060-089,4,Epic,shoulder,physical,quality=4;slot=shoulder;armor=3;weapon=none;role=physical,9,69.07,0.0,69.07,69.07,0.0,0.0,0,9
classic_endgame,060-089,4,Epic,shoulder,physical,quality=4;slot=shoulder;armor=4;weapon=none;role=physical,9,59.06,0.0,59.06,57.055,0.0,0.0,0,6
classic_endgame,060-089,4,Epic,shoulder,tank,quality=4;slot=shoulder;armor=4;weapon=none;role=tank,6,51.92,0.0,51.92,51.92,0.0,0.0,0,6
classic_endgame,060-089,4,Epic,waist,caster,quality=4;slot=waist;armor=1;weapon=none;role=caster,8,60.975,0.0,60.975,60.975,0.0,0.0,0,8
classic_endgame,060-089,4,Epic,waist,caster,quality=4;slot=waist;armor=2;weapon=none;role=caster,2,50.24,0.0,50.24,50.24,0.0,0.0,0,2
classic_endgame,060-089,4,Epic,waist,caster,quality=4;slot=waist;armor=3;weapon=none;role=caster,1,59.04,0.0,59.04,59.04,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,waist,caster,quality=4;slot=waist;armor=4;weapon=none;role=caster,3,63.16,0.0,63.16,63.16,0.0,0.0,0,3
classic_endgame,060-089,4,Epic,waist,generic,quality=4;slot=waist;armor=1;weapon=none;role=generic,1,13.4,0.0,13.4,13.4,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,waist,generic,quality=4;slot=waist;armor=2;weapon=none;role=generic,1,10.05,0.0,10.05,10.05,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,waist,generic,quality=4;slot=waist;armor=3;weapon=none;role=generic,3,74.74,0.0,74.74,74.74,0.0,0.0,0,3
classic_endgame,060-089,4,Epic,waist,healer,quality=4;slot=waist;armor=1;weapon=none;role=healer,15,52.08,0.0,52.08,48.05,0.0,0.0,2,5
classic_endgame,060-089,4,Epic,waist,healer,quality=4;slot=waist;armor=2;weapon=none;role=healer,8,53.0,0.0,53.0,53.0,0.0,0.0,0,8
classic_endgame,060-089,4,Epic,waist,healer,quality=4;slot=waist;armor=3;weapon=none;role=healer,8,68.33,0.0,68.33,68.33,0.0,0.0,0,8
classic_endgame,060-089,4,Epic,waist,healer,quality=4;slot=waist;armor=4;weapon=none;role=healer,5,70.05,0.0,70.05,70.05,0.0,0.0,0,5
classic_endgame,060-089,4,Epic,waist,physical,quality=4;slot=waist;armor=2;weapon=none;role=physical,8,52.725,0.0,52.725,52.725,0.0,0.0,0,8
classic_endgame,060-089,4,Epic,waist,physical,quality=4;slot=waist;armor=3;weapon=none;role=physical,4,57.39,0.0,57.39,57.39,0.0,0.0,0,4
classic_endgame,060-089,4,Epic,waist,physical,quality=4;slot=waist;armor=4;weapon=none;role=physical,7,49.38,0.0,49.38,49.38,0.0,0.0,0,7
classic_endgame,060-089,4,Epic,waist,tank,quality=4;slot=waist;armor=2;weapon=none;role=tank,1,60.4,0.0,60.4,60.4,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,waist,tank,quality=4;slot=waist;armor=4;weapon=none;role=tank,4,65.57,0.0,65.57,65.57,0.0,0.0,0,4
classic_endgame,060-089,4,Epic,weapon_main_hand,caster,quality=4;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:caster;role=caster,19,27.03,45.58,27.03,23.04,2.264,2.264,6,5
classic_endgame,060-089,4,Epic,weapon_main_hand,caster,quality=4;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;role=caster,1,118.41,152.5,118.41,118.41,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,weapon_main_hand,generic,quality=4;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;role=generic,1,22.71,0.0,22.71,22.71,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,weapon_main_hand,healer,quality=4;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:caster;role=healer,13,34.19,55.04,34.19,34.19,0.0,0.0,0,5
classic_endgame,060-089,4,Epic,weapon_main_hand,physical,quality=4;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;role=physical,6,16.345,14.0,16.345,16.345,0.0,0.0,0,6
classic_endgame,060-089,4,Epic,weapon_off_hand,generic,quality=4;slot=weapon_off_hand;armor=none;weapon=weapon_off_hand:physical;role=generic,1,29.36,11.0,29.36,29.36,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,weapon_off_hand,physical,quality=4;slot=weapon_off_hand;armor=none;weapon=weapon_off_hand:physical;role=physical,4,11.345,14.0,11.345,11.345,0.0,0.0,0,4
classic_endgame,060-089,4,Epic,weapon_one_hand,generic,quality=4;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=generic,17,20.03,0.0,20.03,15.385,-0.094,0.094,12,15
classic_endgame,060-089,4,Epic,weapon_one_hand,healer,quality=4;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=healer,2,29.435,0.0,29.435,29.435,0.0,0.0,0,2
classic_endgame,060-089,4,Epic,weapon_one_hand,physical,quality=4;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=physical,35,18.69,14.0,18.69,18.69,0.0,0.0,24,24
classic_endgame,060-089,4,Epic,weapon_one_hand,tank,quality=4;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=tank,4,26.375,0.0,26.375,26.375,0.0,0.0,0,4
classic_endgame,060-089,4,Epic,weapon_two_hand,caster,quality=4;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:caster;role=caster,12,65.25,50.0,65.25,64.078,0.0,0.0,2,10
classic_endgame,060-089,4,Epic,weapon_two_hand,generic,quality=4;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=generic,5,60.42,0.0,60.42,60.42,0.0,0.0,0,5
classic_endgame,060-089,4,Epic,weapon_two_hand,healer,quality=4;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:caster;role=healer,15,68.26,37.84,68.26,68.26,0.0,0.0,3,6
classic_endgame,060-089,4,Epic,weapon_two_hand,healer,quality=4;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=healer,8,68.25,0.0,68.25,68.25,0.0,0.0,0,8
classic_endgame,060-089,4,Epic,weapon_two_hand,physical,quality=4;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=physical,46,43.44,0.0,43.44,33.39,0.0,0.0,25,18
classic_endgame,060-089,4,Epic,weapon_two_hand,tank,quality=4;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=tank,2,66.88,0.0,66.88,66.88,0.0,0.0,0,2
classic_endgame,060-089,4,Epic,wrist,caster,quality=4;slot=wrist;armor=1;weapon=none;role=caster,10,41.665,0.0,41.665,41.665,0.0,0.0,0,10
classic_endgame,060-089,4,Epic,wrist,caster,quality=4;slot=wrist;armor=2;weapon=none;role=caster,2,37.65,0.0,37.65,37.65,0.0,0.0,0,2
classic_endgame,060-089,4,Epic,wrist,caster,quality=4;slot=wrist;armor=4;weapon=none;role=caster,1,41.2,0.0,41.2,41.2,0.0,0.0,0,1
classic_endgame,060-089,4,Epic,wrist,healer,quality=4;slot=wrist;armor=1;weapon=none;role=healer,20,40.145,0.0,40.145,38.36,0.0,0.0,4,7
classic_endgame,060-089,4,Epic,wrist,healer,quality=4;slot=wrist;armor=2;weapon=none;role=healer,6,40.04,0.0,40.04,40.04,0.0,0.0,0,6
classic_endgame,060-089,4,Epic,wrist,healer,quality=4;slot=wrist;armor=3;weapon=none;role=healer,8,44.46,0.0,44.46,44.46,0.0,0.0,0,8
classic_endgame,060-089,4,Epic,wrist,healer,quality=4;slot=wrist;armor=4;weapon=none;role=healer,4,52.435,0.0,52.435,52.435,0.0,0.0,0,4
classic_endgame,060-089,4,Epic,wrist,physical,quality=4;slot=wrist;armor=2;weapon=none;role=physical,12,34.2,0.0,34.2,32.875,0.0,0.0,1,6
classic_endgame,060-089,4,Epic,wrist,physical,quality=4;slot=wrist;armor=3;weapon=none;role=physical,8,40.885,0.0,40.885,40.885,0.0,0.0,0,8
classic_endgame,060-089,4,Epic,wrist,physical,quality=4;slot=wrist;armor=4;weapon=none;role=physical,12,35.05,0.0,35.05,34.54,0.0,0.0,1,6
classic_endgame,060-089,4,Epic,wrist,tank,quality=4;slot=wrist;armor=4;weapon=none;role=tank,2,29.71,0.0,29.71,29.71,0.0,0.0,0,2
classic_endgame,060-089,5,Legendary,neck,physical,quality=5;slot=neck;armor=0;weapon=none;role=physical,2,23.36,0.0,23.36,23.36,0.0,0.0,0,2
classic_endgame,060-089,5,Legendary,ranged,tank,quality=5;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;role=tank,1,52.06,0.0,52.06,52.06,0.0,0.0,0,1
classic_endgame,060-089,5,Legendary,weapon_main_hand,physical,quality=5;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;role=physical,1,10.36,0.0,10.36,10.36,0.0,0.0,0,1
classic_endgame,060-089,5,Legendary,weapon_one_hand,physical,quality=5;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=physical,1,28.4,0.0,28.4,28.4,0.0,0.0,0,1
classic_endgame,060-089,5,Legendary,weapon_two_hand,physical,quality=5;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=physical,1,20.04,0.0,20.04,20.04,0.0,0.0,0,1
classic_leveling,000-009,2,Uncommon,chest,healer,quality=2;slot=chest;armor=1;weapon=none;role=healer,6,1.0,0.0,1.0,2.0,-50.0,50.0,6,6
classic_leveling,010-019,2,Uncommon,chest,caster,quality=2;slot=chest;armor=1;weapon=none;role=caster,14,3.335,0.0,3.335,4.34,-22.0,22.0,10,9
classic_leveling,010-019,2,Uncommon,chest,caster,quality=2;slot=chest;armor=2;weapon=none;role=caster,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,chest,caster,quality=2;slot=chest;armor=3;weapon=none;role=caster,2,3.67,0.0,3.67,3.67,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,chest,generic,quality=2;slot=chest;armor=1;weapon=none;role=generic,3,2.01,0.0,2.01,2.01,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,chest,generic,quality=2;slot=chest;armor=2;weapon=none;role=generic,3,1.34,0.0,1.34,1.34,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,chest,generic,quality=2;slot=chest;armor=3;weapon=none;role=generic,3,2.68,0.0,2.68,2.68,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,chest,healer,quality=2;slot=chest;armor=1;weapon=none;role=healer,14,3.34,0.0,3.34,3.34,-10.037,10.037,9,8
classic_leveling,010-019,2,Uncommon,chest,healer,quality=2;slot=chest;armor=2;weapon=none;role=healer,4,5.335,0.0,5.335,5.335,0.0,0.0,0,4
classic_leveling,010-019,2,Uncommon,chest,healer,quality=2;slot=chest;armor=3;weapon=none;role=healer,1,4.0,0.0,4.0,4.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,chest,physical,quality=2;slot=chest;armor=1;weapon=none;role=physical,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,chest,physical,quality=2;slot=chest;armor=2;weapon=none;role=physical,17,3.34,0.0,3.34,3.84,-11.148,11.148,11,10
classic_leveling,010-019,2,Uncommon,chest,physical,quality=2;slot=chest;armor=3;weapon=none;role=physical,13,4.01,0.0,4.01,4.01,-7.604,7.604,9,9
classic_leveling,010-019,2,Uncommon,cloak,caster,quality=2;slot=cloak;armor=1;weapon=none;role=caster,2,2.5,0.0,2.5,2.5,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,cloak,generic,quality=2;slot=cloak;armor=1;weapon=none;role=generic,15,1.34,0.0,1.34,2.01,-33.333,33.333,9,9
classic_leveling,010-019,2,Uncommon,cloak,healer,quality=2;slot=cloak;armor=1;weapon=none;role=healer,6,2.0,0.0,2.0,4.0,-50.0,50.0,5,5
classic_leveling,010-019,2,Uncommon,cloak,physical,quality=2;slot=cloak;armor=1;weapon=none;role=physical,7,2.67,0.0,2.67,3.17,-15.773,15.773,5,4
classic_leveling,010-019,2,Uncommon,feet,caster,quality=2;slot=feet;armor=1;weapon=none;role=caster,8,3.34,0.0,3.34,3.365,-0.743,0.743,5,4
classic_leveling,010-019,2,Uncommon,feet,generic,quality=2;slot=feet;armor=1;weapon=none;role=generic,2,1.84,0.0,1.84,1.84,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,feet,generic,quality=2;slot=feet;armor=2;weapon=none;role=generic,3,2.68,0.0,2.68,2.68,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,feet,generic,quality=2;slot=feet;armor=3;weapon=none;role=generic,5,2.01,0.0,2.01,2.01,0.0,0.0,0,5
classic_leveling,010-019,2,Uncommon,feet,healer,quality=2;slot=feet;armor=1;weapon=none;role=healer,1,6.0,0.0,6.0,6.675,-10.112,10.112,0,0
classic_leveling,010-019,2,Uncommon,feet,healer,quality=2;slot=feet;armor=2;weapon=none;role=healer,2,3.84,0.0,3.84,3.84,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,feet,healer,quality=2;slot=feet;armor=3;weapon=none;role=healer,1,4.01,0.0,4.01,4.01,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,feet,physical,quality=2;slot=feet;armor=2;weapon=none;role=physical,8,3.335,0.0,3.335,4.09,-16.985,16.985,5,4
classic_leveling,010-019,2,Uncommon,feet,physical,quality=2;slot=feet;armor=3;weapon=none;role=physical,6,3.34,0.0,3.34,4.762,-32.198,32.198,5,5
classic_leveling,010-019,2,Uncommon,finger,caster,quality=2;slot=finger;armor=0;weapon=none;role=caster,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,finger,generic,quality=2;slot=finger;armor=0;weapon=none;role=generic,1,1.34,0.0,1.34,1.34,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,finger,healer,quality=2;slot=finger;armor=0;weapon=none;role=healer,2,2.835,0.0,2.835,4.675,-39.358,39.358,1,1
classic_leveling,010-019,2,Uncommon,finger,physical,quality=2;slot=finger;armor=0;weapon=none;role=physical,1,2.0,0.0,2.0,4.505,-55.605,55.605,1,1
classic_leveling,010-019,2,Uncommon,hands,caster,quality=2;slot=hands;armor=1;weapon=none;role=caster,3,3.34,0.0,3.34,4.0,0.0,0.0,1,3
classic_leveling,010-019,2,Uncommon,hands,caster,quality=2;slot=hands;armor=2;weapon=none;role=caster,3,3.34,0.0,3.34,3.34,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,hands,caster,quality=2;slot=hands;armor=3;weapon=none;role=caster,1,3.34,0.0,3.34,3.34,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,hands,healer,quality=2;slot=hands;armor=1;weapon=none;role=healer,9,4.0,0.0,4.0,4.0,-8.25,8.25,6,4
classic_leveling,010-019,2,Uncommon,hands,healer,quality=2;slot=hands;armor=2;weapon=none;role=healer,3,5.0,0.0,5.0,5.0,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,hands,physical,quality=2;slot=hands;armor=1;weapon=none;role=physical,1,3.0,0.0,3.0,3.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,hands,physical,quality=2;slot=hands;armor=2;weapon=none;role=physical,10,3.835,0.0,3.835,5.0,-23.3,23.3,6,6
classic_leveling,010-019,2,Uncommon,hands,physical,quality=2;slot=hands;armor=3;weapon=none;role=physical,7,3.0,0.0,3.0,5.0,-35.76,35.76,6,6
classic_leveling,010-019,2,Uncommon,held_in_off_hand,caster,quality=2;slot=held_in_off_hand;armor=0;weapon=none;role=caster,6,3.0,0.0,3.0,3.0,0.0,0.0,0,6
classic_leveling,010-019,2,Uncommon,held_in_off_hand,generic,quality=2;slot=held_in_off_hand;armor=0;weapon=none;role=generic,3,2.01,0.0,2.01,2.01,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,held_in_off_hand,healer,quality=2;slot=held_in_off_hand;armor=0;weapon=none;role=healer,5,2.0,0.0,2.0,3.34,0.0,0.0,1,3
classic_leveling,010-019,2,Uncommon,legs,caster,quality=2;slot=legs;armor=1;weapon=none;role=caster,6,4.67,0.0,4.67,4.67,0.0,0.0,0,6
classic_leveling,010-019,2,Uncommon,legs,caster,quality=2;slot=legs;armor=3;weapon=none;role=caster,1,4.01,0.0,4.01,4.01,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,legs,generic,quality=2;slot=legs;armor=2;weapon=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,legs,generic,quality=2;slot=legs;armor=3;weapon=none;role=generic,2,0.67,0.0,0.67,0.67,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,legs,healer,quality=2;slot=legs;armor=1;weapon=none;role=healer,11,4.0,0.0,4.0,6.0,-16.667,16.667,6,5
classic_leveling,010-019,2,Uncommon,legs,healer,quality=2;slot=legs;armor=2;weapon=none;role=healer,6,5.17,0.0,5.17,7.35,-29.66,29.66,6,6
classic_leveling,010-019,2,Uncommon,legs,healer,quality=2;slot=legs;armor=3;weapon=none;role=healer,1,6.0,0.0,6.0,6.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,legs,physical,quality=2;slot=legs;armor=1;weapon=none;role=physical,1,1.67,0.0,1.67,1.67,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,legs,physical,quality=2;slot=legs;armor=2;weapon=none;role=physical,15,4.0,0.0,4.0,4.0,-5.363,5.363,7,5
classic_leveling,010-019,2,Uncommon,legs,physical,quality=2;slot=legs;armor=3;weapon=none;role=physical,13,4.0,0.0,4.0,4.0,5.903,5.903,8,6
classic_leveling,010-019,2,Uncommon,neck,physical,quality=2;slot=neck;armor=0;weapon=none;role=physical,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,ranged,caster,quality=2;slot=ranged;armor=none;weapon=ranged:wand;role=caster,3,1.0,0.0,1.0,1.0,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,ranged,physical,quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;role=physical,4,1.0,0.0,1.0,1.0,0.0,0.0,0,4
classic_leveling,010-019,2,Uncommon,ranged,physical,quality=2;slot=ranged;armor=none;weapon=ranged:thrown;role=physical,1,2.0,0.0,2.0,2.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,shield,tank,quality=2;slot=shield;armor=shield;weapon=shield;role=tank,15,2.0,0.0,2.0,2.01,-0.498,0.498,11,9
classic_leveling,010-019,2,Uncommon,waist,caster,quality=2;slot=waist;armor=1;weapon=none;role=caster,6,3.34,0.0,3.34,4.17,-19.952,19.952,5,5
classic_leveling,010-019,2,Uncommon,waist,caster,quality=2;slot=waist;armor=2;weapon=none;role=caster,4,3.17,0.0,3.17,3.17,0.0,0.0,0,4
classic_leveling,010-019,2,Uncommon,waist,generic,quality=2;slot=waist;armor=2;weapon=none;role=generic,1,2.01,0.0,2.01,2.01,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,waist,generic,quality=2;slot=waist;armor=3;weapon=none;role=generic,1,2.01,0.0,2.01,2.01,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,waist,healer,quality=2;slot=waist;armor=1;weapon=none;role=healer,5,3.34,0.0,3.34,3.34,0.0,0.0,0,5
classic_leveling,010-019,2,Uncommon,waist,healer,quality=2;slot=waist;armor=2;weapon=none;role=healer,1,4.01,0.0,4.01,4.01,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,waist,physical,quality=2;slot=waist;armor=2;weapon=none;role=physical,4,3.67,0.0,3.67,6.005,-32.213,32.213,4,3
classic_leveling,010-019,2,Uncommon,waist,physical,quality=2;slot=waist;armor=3;weapon=none;role=physical,6,3.34,0.0,3.34,3.842,-9.116,9.116,2,2
classic_leveling,010-019,2,Uncommon,weapon_main_hand,generic,quality=2;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,weapon_main_hand,physical,quality=2;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;role=physical,1,1.0,0.0,1.0,1.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,weapon_one_hand,caster,quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=caster,2,1.335,0.0,1.335,1.335,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,weapon_one_hand,generic,quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=generic,40,0.67,0.0,0.67,0.67,0.0,0.0,4,4
classic_leveling,010-019,2,Uncommon,weapon_one_hand,healer,quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=healer,3,1.0,0.0,1.0,1.0,0.0,0.0,0,3
classic_leveling,010-019,2,Uncommon,weapon_one_hand,physical,quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=physical,44,1.67,0.0,1.67,1.67,0.0,0.0,16,8
classic_leveling,010-019,2,Uncommon,weapon_two_hand,caster,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=caster,4,4.17,0.0,4.17,5.335,-12.19,12.19,2,3
classic_leveling,010-019,2,Uncommon,weapon_two_hand,generic,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=generic,12,2.68,0.0,2.68,3.015,-11.111,11.111,6,5
classic_leveling,010-019,2,Uncommon,weapon_two_hand,healer,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=healer,12,5.34,0.0,5.34,6.0,-11.0,11.0,5,3
classic_leveling,010-019,2,Uncommon,weapon_two_hand,physical,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=physical,20,4.0,0.0,4.0,4.02,-8.145,8.145,9,8
classic_leveling,010-019,2,Uncommon,wrist,caster,quality=2;slot=wrist;armor=1;weapon=none;role=caster,5,2.67,0.0,2.67,2.67,0.0,0.0,0,5
classic_leveling,010-019,2,Uncommon,wrist,caster,quality=2;slot=wrist;armor=2;weapon=none;role=caster,1,3.0,0.0,3.0,3.0,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,wrist,generic,quality=2;slot=wrist;armor=1;weapon=none;role=generic,1,0.67,0.0,0.67,0.67,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,wrist,generic,quality=2;slot=wrist;armor=2;weapon=none;role=generic,2,1.34,0.0,1.34,1.34,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,wrist,generic,quality=2;slot=wrist;armor=3;weapon=none;role=generic,2,1.34,0.0,1.34,1.34,0.0,0.0,0,2
classic_leveling,010-019,2,Uncommon,wrist,healer,quality=2;slot=wrist;armor=1;weapon=none;role=healer,4,3.17,0.0,3.17,3.17,0.0,0.0,0,4
classic_leveling,010-019,2,Uncommon,wrist,healer,quality=2;slot=wrist;armor=2;weapon=none;role=healer,1,3.34,0.0,3.34,3.34,0.0,0.0,0,1
classic_leveling,010-019,2,Uncommon,wrist,physical,quality=2;slot=wrist;armor=2;weapon=none;role=physical,4,3.005,0.0,3.005,5.0,-33.2,33.2,3,4
classic_leveling,010-019,2,Uncommon,wrist,physical,quality=2;slot=wrist;armor=3;weapon=none;role=physical,5,3.34,0.0,3.34,4.68,-28.632,28.632,4,5
classic_leveling,010-019,3,Rare,chest,physical,quality=3;slot=chest;armor=3;weapon=none;role=physical,1,12.68,0.0,12.68,12.68,0.0,0.0,0,1
classic_leveling,010-019,3,Rare,held_in_off_hand,caster,quality=3;slot=held_in_off_hand;armor=0;weapon=none;role=caster,1,5.0,0.0,5.0,5.0,0.0,0.0,0,1
classic_leveling,010-019,3,Rare,neck,generic,quality=3;slot=neck;armor=0;weapon=none;role=generic,1,1.34,0.0,1.34,1.34,0.0,0.0,0,1
classic_leveling,010-019,3,Rare,shield,tank,quality=3;slot=shield;armor=shield;weapon=shield;role=tank,1,3.35,0.0,3.35,3.35,0.0,0.0,0,1
classic_leveling,010-019,3,Rare,waist,caster,quality=3;slot=waist;armor=2;weapon=none;role=caster,1,7.68,0.0,7.68,7.68,0.0,0.0,0,1
