expansion_band,ilvl_band,quality,quality_label,slot_key,role,count,median_visible_budget,median_special_weapon_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under,max_abs_median_percent_over_under
burning_crusade,135-149,4,Epic,weapon_two_hand,generic,11,149.54,41.0,149.54,149.54,0.0,0.0
burning_crusade,135-149,4,Epic,weapon_two_hand,physical,11,119.19,55.0,119.19,115.255,0.0,0.0
burning_crusade,135-149,4,Epic,wrist,caster,23,94.65,0.0,95.96,95.96,0.0,0.0
burning_crusade,135-149,4,Epic,wrist,generic,5,94.11,0.0,96.81,98.935,0.0,0.0
burning_crusade,135-149,4,Epic,wrist,physical,10,91.595,0.0,96.42,96.42,0.0,0.0
burning_crusade,135-149,4,Epic,wrist,tank,2,90.785,0.0,90.785,90.785,0.0,0.0
burning_crusade,150-164,2,Uncommon,chest,caster,16,132.545,0.0,132.545,133.655,0.0,0.0
burning_crusade,150-164,2,Uncommon,chest,generic,1,142.64,0.0,142.64,142.64,0.0,0.0
burning_crusade,150-164,2,Uncommon,chest,physical,15,131.0,0.0,131.0,132.83,0.0,0.0
burning_crusade,150-164,2,Uncommon,chest,tank,1,138.3,0.0,138.3,138.3,0.0,0.0
burning_crusade,150-164,2,Uncommon,cloak,caster,7,73.82,0.0,73.82,73.01,0.0,0.0
burning_crusade,150-164,2,Uncommon,cloak,generic,1,75.11,0.0,75.11,75.11,0.0,0.0
burning_crusade,150-164,2,Uncommon,cloak,physical,4,73.05,0.0,73.05,70.18,0.0,0.0
burning_crusade,150-164,2,Uncommon,cloak,tank,1,76.49,0.0,76.49,76.49,0.0,0.0
burning_crusade,150-164,2,Uncommon,feet,caster,15,98.47,0.0,98.47,98.47,0.0,0.0
burning_crusade,150-164,2,Uncommon,feet,generic,3,98.53,0.0,98.53,98.53,0.0,0.0
burning_crusade,150-164,2,Uncommon,feet,physical,13,98.8,0.0,98.8,98.46,0.0,0.0
burning_crusade,150-164,2,Uncommon,finger,caster,8,74.705,0.0,74.705,74.47,0.0,0.0
burning_crusade,150-164,2,Uncommon,finger,generic,2,61.415,0.0,77.415,77.415,0.0,0.0
burning_crusade,150-164,2,Uncommon,finger,physical,8,74.66,0.0,74.66,75.055,0.0,0.0
burning_crusade,150-164,2,Uncommon,finger,tank,2,70.13,0.0,78.13,78.13,0.0,0.0
burning_crusade,150-164,2,Uncommon,hands,caster,12,99.06,0.0,99.06,99.0,0.0,0.0
burning_crusade,150-164,2,Uncommon,hands,generic,3,97.14,0.0,97.14,96.3,0.0,0.0
burning_crusade,150-164,2,Uncommon,hands,physical,12,98.5,0.0,98.5,99.0,0.0,0.0
burning_crusade,150-164,2,Uncommon,hands,tank,2,100.715,0.0,100.715,100.715,0.0,0.0
burning_crusade,150-164,2,Uncommon,head,caster,20,132.535,0.0,132.535,132.54,0.0,0.0
burning_crusade,150-164,2,Uncommon,head,generic,3,130.85,0.0,130.85,130.85,0.0,0.0
burning_crusade,150-164,2,Uncommon,head,physical,16,131.095,0.0,131.095,132.83,0.0,0.0
burning_crusade,150-164,2,Uncommon,head,tank,1,139.3,0.0,139.3,139.3,0.0,0.0
burning_crusade,150-164,2,Uncommon,held_in_off_hand,caster,4,71.135,0.0,71.135,73.1,0.0,0.0
burning_crusade,150-164,2,Uncommon,legs,caster,17,133.51,0.0,133.51,134.15,0.0,0.0
burning_crusade,150-164,2,Uncommon,legs,generic,2,129.065,0.0,129.065,129.065,0.0,0.0
burning_crusade,150-164,2,Uncommon,legs,physical,15,132.0,0.0,132.0,132.755,0.0,0.0
burning_crusade,150-164,2,Uncommon,neck,caster,4,73.53,0.0,73.53,68.392,0.0,0.0
burning_crusade,150-164,2,Uncommon,neck,generic,1,72.12,0.0,72.12,72.12,0.0,0.0
burning_crusade,150-164,2,Uncommon,neck,physical,2,74.94,0.0,74.94,74.94,0.0,0.0
burning_crusade,150-164,2,Uncommon,ranged,caster,1,36.0,0.0,36.0,36.0,0.0,0.0
burning_crusade,150-164,2,Uncommon,ranged,generic,1,35.07,0.0,35.07,35.07,0.0,0.0
burning_crusade,150-164,2,Uncommon,ranged,physical,3,34.0,0.0,34.0,33.5,0.0,0.0
burning_crusade,150-164,2,Uncommon,shield,tank,4,73.99,0.0,73.99,74.797,0.0,0.0
burning_crusade,150-164,2,Uncommon,shoulder,caster,15,100.55,0.0,100.55,100.55,0.0,0.0
burning_crusade,150-164,2,Uncommon,shoulder,generic,4,100.905,0.0,100.905,98.59,0.0,0.0
burning_crusade,150-164,2,Uncommon,shoulder,physical,12,97.895,0.0,97.895,97.82,0.0,0.0
burning_crusade,150-164,2,Uncommon,waist,caster,16,100.41,0.0,100.41,99.84,0.0,0.0
burning_crusade,150-164,2,Uncommon,waist,generic,4,101.4,0.0,101.4,103.823,0.0,0.0
burning_crusade,150-164,2,Uncommon,waist,physical,12,97.13,0.0,97.13,97.06,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_main_hand,caster,12,0.0,176.3,0.0,23.07,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_main_hand,physical,2,35.5,12.5,35.5,35.5,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_off_hand,physical,2,47.735,0.0,47.735,47.735,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_one_hand,generic,2,48.61,0.0,48.61,48.61,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_one_hand,physical,7,46.0,0.0,46.0,46.0,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_two_hand,caster,3,123.5,179.74,123.5,121.895,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_two_hand,generic,1,106.0,0.0,106.0,106.0,0.0,0.0
burning_crusade,150-164,2,Uncommon,weapon_two_hand,physical,8,79.5,28.5,79.5,78.5,0.0,0.0
burning_crusade,150-164,2,Uncommon,wrist,caster,15,73.82,0.0,73.82,73.82,0.0,0.0
burning_crusade,150-164,2,Uncommon,wrist,generic,1,76.17,0.0,76.17,76.17,0.0,0.0
burning_crusade,150-164,2,Uncommon,wrist,physical,17,74.11,0.0,74.11,73.1,0.0,0.0
burning_crusade,150-164,3,Rare,chest,caster,3,173.47,0.0,173.47,173.47,0.0,0.0
burning_crusade,150-164,3,Rare,chest,physical,4,162.575,0.0,162.575,170.0,0.0,0.0
burning_crusade,150-164,3,Rare,chest,tank,1,172.93,0.0,172.93,172.93,0.0,0.0
burning_crusade,150-164,3,Rare,cloak,caster,6,91.31,0.0,91.31,90.52,0.0,0.0
burning_crusade,150-164,3,Rare,cloak,generic,2,93.785,0.0,93.785,93.785,0.0,0.0
burning_crusade,150-164,3,Rare,cloak,physical,3,80.81,0.0,80.81,80.81,0.0,0.0
burning_crusade,150-164,3,Rare,cloak,tank,1,80.15,0.0,80.15,80.15,0.0,0.0
burning_crusade,150-164,3,Rare,feet,caster,7,125.37,0.0,125.37,125.37,0.0,0.0
burning_crusade,150-164,3,Rare,feet,generic,1,117.86,0.0,117.86,117.86,0.0,0.0
burning_crusade,150-164,3,Rare,feet,physical,5,133.13,0.0,133.13,134.75,0.0,0.0
burning_crusade,150-164,3,Rare,feet,tank,1,123.85,0.0,123.85,123.85,0.0,0.0
burning_crusade,150-164,3,Rare,finger,caster,5,94.11,0.0,94.11,97.11,0.0,0.0
burning_crusade,150-164,3,Rare,finger,generic,1,82.77,0.0,82.77,82.77,0.0,0.0
burning_crusade,150-164,3,Rare,finger,physical,2,74.815,0.0,82.815,82.815,0.0,0.0
burning_crusade,150-164,3,Rare,hands,caster,8,130.055,0.0,130.055,130.42,0.0,0.0
burning_crusade,150-164,3,Rare,hands,physical,8,116.555,0.0,116.555,116.555,0.0,0.0
burning_crusade,150-164,3,Rare,hands,tank,3,124.19,0.0,124.19,124.19,0.0,0.0
burning_crusade,150-164,3,Rare,head,caster,2,173.1,0.0,173.1,173.1,0.0,0.0
burning_crusade,150-164,3,Rare,head,physical,10,172.835,0.0,172.835,172.835,0.0,0.0
burning_crusade,150-164,3,Rare,head,tank,1,164.25,0.0,164.25,164.25,0.0,0.0
burning_crusade,150-164,3,Rare,held_in_off_hand,caster,2,85.56,0.0,85.56,85.56,-0.0,0.0
burning_crusade,150-164,3,Rare,held_in_off_hand,generic,5,85.79,0.0,85.79,85.79,0.0,0.0
burning_crusade,150-164,3,Rare,legs,caster,9,169.67,0.0,169.67,168.24,0.0,0.0
burning_crusade,150-164,3,Rare,legs,generic,1,151.38,0.0,151.38,151.38,0.0,0.0
burning_crusade,150-164,3,Rare,legs,physical,4,145.42,0.0,145.42,144.84,0.0,0.0
burning_crusade,150-164,3,Rare,legs,tank,1,146.29,0.0,146.29,146.29,0.0,0.0
burning_crusade,150-164,3,Rare,neck,caster,6,94.16,0.0,94.16,94.16,0.0,0.0
burning_crusade,150-164,3,Rare,neck,physical,2,90.275,0.0,90.275,90.275,0.0,0.0
burning_crusade,150-164,3,Rare,neck,tank,2,91.655,0.0,91.655,91.655,0.0,0.0
burning_crusade,150-164,3,Rare,ranged,caster,3,43.5,0.0,43.5,43.5,0.0,0.0
burning_crusade,150-164,3,Rare,ranged,generic,1,43.0,0.0,43.0,43.0,0.0,0.0
burning_crusade,150-164,3,Rare,ranged,physical,3,36.0,15.0,36.0,43.5,0.0,0.0
burning_crusade,150-164,3,Rare,ranged,tank,1,46.07,0.0,46.07,46.07,0.0,0.0
burning_crusade,150-164,3,Rare,relic,generic,1,50.41,0.0,66.41,66.41,0.0,0.0
burning_crusade,150-164,3,Rare,shield,tank,4,81.88,0.0,81.88,81.778,0.0,0.0
burning_crusade,150-164,3,Rare,shoulder,caster,9,124.73,0.0,124.73,124.73,0.0,0.0
burning_crusade,150-164,3,Rare,shoulder,generic,1,123.2,0.0,123.2,123.2,0.0,0.0
burning_crusade,150-164,3,Rare,shoulder,physical,7,110.16,0.0,110.16,110.16,0.0,0.0
burning_crusade,150-164,3,Rare,shoulder,tank,2,127.605,0.0,127.605,127.605,0.0,0.0
burning_crusade,150-164,3,Rare,waist,caster,4,127.08,0.0,127.08,127.08,0.0,0.0
burning_crusade,150-164,3,Rare,waist,physical,1,126.81,0.0,126.81,126.81,0.0,0.0
burning_crusade,150-164,3,Rare,waist,tank,1,113.83,0.0,113.83,113.83,0.0,0.0
burning_crusade,150-164,3,Rare,weapon_main_hand,caster,2,54.25,199.95,54.25,54.25,0.0,0.0
burning_crusade,150-164,3,Rare,weapon_main_hand,generic,1,51.06,0.0,51.06,51.06,0.0,0.0
burning_crusade,150-164,3,Rare,weapon_off_hand,physical,1,55.0,0.0,55.0,55.0,0.0,0.0
burning_crusade,150-164,3,Rare,weapon_one_hand,generic,1,57.0,0.0,57.0,57.0,0.0,0.0
burning_crusade,150-164,3,Rare,weapon_one_hand,physical,5,50.0,0.0,50.0,51.2,0.0,0.0
burning_crusade,150-164,3,Rare,weapon_two_hand,caster,2,156.125,215.43,156.125,156.125,0.0,0.0
burning_crusade,150-164,3,Rare,weapon_two_hand,physical,5,77.0,0.0,77.0,102.125,0.0,0.0
burning_crusade,150-164,3,Rare,wrist,caster,8,98.47,0.0,98.47,102.435,0.0,0.0
burning_crusade,150-164,3,Rare,wrist,physical,7,94.1,0.0,94.1,93.76,0.0,0.0
burning_crusade,150-164,4,Epic,chest,caster,26,199.205,0.0,223.205,223.22,0.0,0.0
burning_crusade,150-164,4,Epic,chest,generic,7,194.92,0.0,218.92,223.91,0.0,0.0
burning_crusade,150-164,4,Epic,chest,physical,9,198.81,0.0,221.88,222.345,0.0,0.0
burning_crusade,150-164,4,Epic,chest,tank,2,189.56,0.0,213.56,213.56,-0.0,0.0
burning_crusade,150-164,4,Epic,cloak,caster,4,113.25,0.0,117.25,117.25,0.0,0.0
burning_crusade,150-164,4,Epic,cloak,generic,2,117.02,0.0,117.02,117.02,0.0,0.0
burning_crusade,150-164,4,Epic,cloak,physical,2,115.445,0.0,119.445,119.445,0.0,0.0
burning_crusade,150-164,4,Epic,cloak,tank,1,96.87,0.0,96.87,96.87,0.0,0.0
burning_crusade,150-164,4,Epic,feet,caster,18,162.23,0.0,166.375,166.65,0.0,0.0
burning_crusade,150-164,4,Epic,feet,generic,4,154.185,0.0,154.185,160.85,0.0,0.0
burning_crusade,150-164,4,Epic,feet,physical,8,156.91,0.0,164.79,164.74,0.0,0.0
burning_crusade,150-164,4,Epic,feet,tank,2,155.345,0.0,163.345,163.345,0.0,0.0
burning_crusade,150-164,4,Epic,finger,caster,11,115.47,0.0,115.47,115.47,0.0,0.0
burning_crusade,150-164,4,Epic,finger,generic,2,108.79,0.0,108.79,108.79,0.0,0.0
burning_crusade,150-164,4,Epic,finger,physical,5,103.11,0.0,103.11,98.295,0.0,0.0
burning_crusade,150-164,4,Epic,finger,tank,2,128.06,0.0,128.06,128.06,0.0,0.0
burning_crusade,150-164,4,Epic,hands,caster,24,149.085,0.0,157.09,154.445,0.0,0.0
burning_crusade,150-164,4,Epic,hands,generic,5,142.53,0.0,142.53,142.53,0.0,0.0
burning_crusade,150-164,4,Epic,hands,physical,9,149.11,0.0,161.52,161.52,0.0,0.0
burning_crusade,150-164,4,Epic,hands,tank,1,131.22,0.0,147.22,147.22,0.0,0.0
burning_crusade,150-164,4,Epic,head,caster,27,189.88,0.0,209.88,198.26,0.0,0.0
burning_crusade,150-164,4,Epic,head,generic,4,189.07,0.0,209.07,209.07,0.0,0.0
burning_crusade,150-164,4,Epic,head,physical,11,188.86,0.0,208.86,208.86,0.0,0.0
burning_crusade,150-164,4,Epic,head,tank,4,194.705,0.0,214.705,198.97,0.0,0.0
burning_crusade,150-164,4,Epic,held_in_off_hand,caster,6,109.92,0.0,109.92,111.19,0.0,0.0
burning_crusade,150-164,4,Epic,legs,caster,20,202.5,0.0,211.31,213.03,0.0,0.0
burning_crusade,150-164,4,Epic,legs,generic,5,213.59,0.0,213.59,213.59,0.0,0.0
burning_crusade,150-164,4,Epic,legs,physical,7,199.16,0.0,218.58,220.87,0.0,0.0
burning_crusade,150-164,4,Epic,legs,tank,2,206.92,0.0,230.92,230.92,-0.0,0.0
burning_crusade,150-164,4,Epic,neck,caster,9,110.76,0.0,115.53,115.53,0.0,0.0
burning_crusade,150-164,4,Epic,neck,generic,1,99.13,0.0,107.13,107.13,0.0,0.0
burning_crusade,150-164,4,Epic,neck,physical,2,108.625,0.0,112.625,112.625,0.0,0.0
burning_crusade,150-164,4,Epic,neck,tank,1,96.21,0.0,96.21,96.21,0.0,0.0
burning_crusade,150-164,4,Epic,ranged,caster,4,56.275,0.0,60.595,60.595,0.0,0.0
burning_crusade,150-164,4,Epic,ranged,generic,6,48.09,18.0,48.09,48.09,0.0,0.0
burning_crusade,150-164,4,Epic,ranged,physical,4,35.865,17.0,39.865,43.0,0.0,0.0
burning_crusade,150-164,4,Epic,shield,tank,7,111.19,0.0,111.19,111.19,0.0,0.0
burning_crusade,150-164,4,Epic,shoulder,caster,19,148.69,0.0,164.69,164.69,0.0,0.0
burning_crusade,150-164,4,Epic,shoulder,generic,5,135.88,0.0,151.88,151.88,0.0,0.0
burning_crusade,150-164,4,Epic,shoulder,physical,6,153.155,0.0,166.68,166.68,-0.0,0.0
burning_crusade,150-164,4,Epic,shoulder,tank,2,188.135,0.0,204.135,204.135,0.0,0.0
burning_crusade,150-164,4,Epic,waist,caster,18,162.23,0.0,164.91,167.15,0.0,0.0
burning_crusade,150-164,4,Epic,waist,generic,3,160.85,0.0,160.85,160.85,0.0,0.0
burning_crusade,150-164,4,Epic,waist,physical,9,156.07,0.0,164.07,162.575,0.0,0.0
burning_crusade,150-164,4,Epic,waist,tank,2,184.78,0.0,192.78,192.78,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_main_hand,caster,9,80.11,228.76,80.11,80.11,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_main_hand,generic,4,184.615,9.5,184.615,184.615,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_main_hand,physical,1,46.76,27.0,62.76,62.76,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_off_hand,generic,10,70.77,19.0,70.77,70.77,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_off_hand,physical,1,34.74,23.0,50.74,50.74,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_one_hand,generic,6,70.77,19.0,70.77,70.77,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_one_hand,physical,4,51.5,26.0,51.5,51.5,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_two_hand,caster,5,184.9,228.76,205.22,207.2,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_two_hand,generic,5,160.22,50.0,160.22,185.22,0.0,0.0
burning_crusade,150-164,4,Epic,weapon_two_hand,physical,9,155.83,0.0,155.83,155.83,0.0,0.0
burning_crusade,150-164,4,Epic,wrist,caster,18,108.29,0.0,116.29,116.29,0.0,0.0
burning_crusade,150-164,4,Epic,wrist,generic,3,105.79,0.0,113.79,113.79,0.0,0.0
burning_crusade,150-164,4,Epic,wrist,physical,9,107.12,0.0,115.12,115.12,0.0,0.0
burning_crusade,150-164,4,Epic,wrist,tank,2,109.83,0.0,117.83,117.83,0.0,0.0
burning_crusade,150-164,5,Legendary,ranged,physical,1,50.0,17.0,50.0,50.0,0.0,0.0
burning_crusade,150-164,5,Legendary,weapon_main_hand,caster,1,127.45,276.92,151.45,151.45,0.0,0.0
burning_crusade,150-164,5,Legendary,weapon_main_hand,physical,1,62.43,22.0,62.43,62.43,0.0,0.0
burning_crusade,150-164,5,Legendary,weapon_off_hand,physical,1,62.76,22.0,62.76,62.76,0.0,0.0
classic_endgame,060-089,2,Uncommon,chest,caster,17,34.04,0.0,34.04,34.04,0.0,0.0
classic_endgame,060-089,2,Uncommon,chest,generic,3,24.75,0.0,24.75,24.75,0.0,0.0
classic_endgame,060-089,2,Uncommon,chest,physical,16,32.715,0.0,32.715,30.72,0.0,0.0
classic_endgame,060-089,2,Uncommon,cloak,caster,1,15.48,0.0,15.48,15.48,0.0,0.0
classic_endgame,060-089,2,Uncommon,cloak,generic,1,6.7,0.0,6.7,6.7,0.0,0.0
classic_endgame,060-089,2,Uncommon,cloak,physical,4,16.69,0.0,16.69,17.53,0.0,0.0
classic_endgame,060-089,2,Uncommon,feet,caster,6,20.86,0.0,20.86,18.72,0.0,0.0
classic_endgame,060-089,2,Uncommon,feet,generic,2,17.725,0.0,17.725,17.725,0.0,0.0
classic_endgame,060-089,2,Uncommon,feet,physical,9,23.7,0.0,23.7,23.38,0.0,0.0
classic_endgame,060-089,2,Uncommon,feet,tank,1,42.07,0.0,42.07,42.07,0.0,0.0
classic_endgame,060-089,2,Uncommon,finger,caster,5,10.0,0.0,10.0,10.0,0.0,0.0
classic_endgame,060-089,2,Uncommon,finger,generic,4,13.355,0.0,13.355,11.852,0.0,0.0
classic_endgame,060-089,2,Uncommon,finger,physical,7,16.7,0.0,16.7,19.68,0.0,0.0
classic_endgame,060-089,2,Uncommon,finger,tank,1,28.74,0.0,28.74,28.74,0.0,0.0
classic_endgame,060-089,2,Uncommon,hands,caster,6,25.865,0.0,25.865,25.36,0.0,0.0
classic_endgame,060-089,2,Uncommon,hands,physical,8,26.01,0.0,26.01,24.51,0.0,0.0
classic_endgame,060-089,2,Uncommon,hands,tank,1,26.7,0.0,26.7,26.7,0.0,0.0
classic_endgame,060-089,2,Uncommon,head,caster,12,39.515,0.0,39.515,35.36,0.0,0.0
classic_endgame,060-089,2,Uncommon,head,generic,1,16.75,0.0,16.75,16.75,0.0,0.0
classic_endgame,060-089,2,Uncommon,head,physical,9,34.05,0.0,34.05,34.05,0.0,0.0
classic_endgame,060-089,2,Uncommon,held_in_off_hand,caster,6,20.835,0.0,20.835,19.165,0.0,0.0
classic_endgame,060-089,2,Uncommon,legs,caster,16,35.025,0.0,35.025,35.025,0.0,0.0
classic_endgame,060-089,2,Uncommon,legs,generic,1,8.71,0.0,8.71,8.71,0.0,0.0
classic_endgame,060-089,2,Uncommon,legs,physical,10,34.03,0.0,34.03,33.793,0.0,0.0
classic_endgame,060-089,2,Uncommon,legs,tank,1,62.77,0.0,62.77,62.77,0.0,0.0
classic_endgame,060-089,2,Uncommon,neck,caster,8,20.36,0.0,20.36,20.36,0.0,0.0
classic_endgame,060-089,2,Uncommon,neck,generic,3,10.05,0.0,10.05,10.05,0.0,0.0
classic_endgame,060-089,2,Uncommon,neck,physical,10,18.53,0.0,18.53,16.693,0.0,0.0
classic_endgame,060-089,2,Uncommon,neck,tank,1,19.7,0.0,19.7,19.7,0.0,0.0
classic_endgame,060-089,2,Uncommon,ranged,caster,3,19.52,0.0,19.52,19.52,0.0,0.0
classic_endgame,060-089,2,Uncommon,ranged,generic,1,4.69,0.0,4.69,4.69,0.0,0.0
classic_endgame,060-089,2,Uncommon,ranged,physical,8,9.85,0.0,9.85,9.85,0.0,0.0
classic_endgame,060-089,2,Uncommon,shield,tank,7,19.0,0.0,19.0,20.815,0.0,0.0
classic_endgame,060-089,2,Uncommon,shoulder,caster,10,24.0,0.0,24.0,23.18,0.0,0.0
classic_endgame,060-089,2,Uncommon,shoulder,generic,2,32.065,0.0,32.065,32.065,0.0,0.0
classic_endgame,060-089,2,Uncommon,shoulder,physical,7,23.7,0.0,23.7,24.195,0.0,0.0
classic_endgame,060-089,2,Uncommon,waist,caster,4,29.235,0.0,29.235,22.47,0.0,0.0
classic_endgame,060-089,2,Uncommon,waist,generic,1,9.38,0.0,9.38,9.38,0.0,0.0
classic_endgame,060-089,2,Uncommon,waist,physical,7,23.7,0.0,23.7,23.54,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_main_hand,caster,6,0.0,15.05,0.0,0.0,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_main_hand,generic,1,16.08,0.0,16.08,16.08,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_off_hand,physical,1,18.03,8.0,18.03,18.03,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_one_hand,caster,1,14.68,0.0,14.68,14.68,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_one_hand,physical,11,11.69,0.0,11.69,11.0,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_two_hand,caster,6,33.2,0.0,33.2,33.2,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_two_hand,generic,1,34.84,0.0,34.84,34.84,0.0,0.0
classic_endgame,060-089,2,Uncommon,weapon_two_hand,physical,8,15.53,23.0,15.53,31.53,0.0,0.0
classic_endgame,060-089,2,Uncommon,wrist,caster,3,20.32,0.0,20.32,23.61,0.0,0.0
classic_endgame,060-089,2,Uncommon,wrist,generic,2,19.185,0.0,19.185,19.185,-0.0,0.0
classic_endgame,060-089,2,Uncommon,wrist,physical,2,16.695,0.0,16.695,16.695,0.0,0.0
classic_endgame,060-089,2,Uncommon,wrist,tank,1,5.0,0.0,5.0,5.0,0.0,0.0
classic_endgame,060-089,3,Rare,chest,caster,56,51.915,0.0,51.915,48.625,0.0,0.0
classic_endgame,060-089,3,Rare,chest,generic,23,45.75,0.0,45.75,43.75,0.0,0.0
classic_endgame,060-089,3,Rare,chest,physical,18,55.39,0.0,55.39,51.405,0.0,0.0
classic_endgame,060-089,3,Rare,chest,tank,7,41.72,0.0,41.72,29.74,0.0,0.0
classic_endgame,060-089,3,Rare,cloak,caster,16,27.05,0.0,27.05,26.69,0.0,0.0
classic_endgame,060-089,3,Rare,cloak,generic,6,11.39,0.0,11.39,11.39,0.0,0.0
classic_endgame,060-089,3,Rare,cloak,physical,18,24.69,0.0,24.69,23.345,0.0,0.0
classic_endgame,060-089,3,Rare,cloak,tank,3,20.05,0.0,20.05,20.05,0.0,0.0
classic_endgame,060-089,3,Rare,feet,caster,44,38.715,0.0,38.715,36.04,0.0,0.0
classic_endgame,060-089,3,Rare,feet,generic,5,14.74,0.0,14.74,14.74,0.0,0.0
classic_endgame,060-089,3,Rare,feet,physical,42,34.04,0.0,34.04,33.72,0.0,0.0
classic_endgame,060-089,3,Rare,feet,tank,9,33.39,0.0,33.39,31.195,0.0,0.0
classic_endgame,060-089,3,Rare,finger,caster,33,29.9,0.0,29.9,26.915,0.0,0.0
classic_endgame,060-089,3,Rare,finger,generic,11,29.75,0.0,30.0,29.36,0.0,0.0
classic_endgame,060-089,3,Rare,finger,physical,12,26.02,0.0,26.02,25.535,0.0,0.0
classic_endgame,060-089,3,Rare,finger,tank,4,27.205,0.0,27.205,27.205,0.0,0.0
classic_endgame,060-089,3,Rare,hands,caster,42,33.55,0.0,33.55,31.11,0.0,0.0
classic_endgame,060-089,3,Rare,hands,generic,15,34.71,0.0,34.71,35.385,0.0,0.0
classic_endgame,060-089,3,Rare,hands,physical,34,35.21,0.0,35.21,33.627,0.0,0.0
classic_endgame,060-089,3,Rare,hands,tank,8,32.535,0.0,32.535,30.583,0.0,0.0
classic_endgame,060-089,3,Rare,head,caster,48,53.73,0.0,53.73,50.71,0.0,0.0
classic_endgame,060-089,3,Rare,head,generic,19,57.41,0.0,57.41,61.08,0.0,0.0
classic_endgame,060-089,3,Rare,head,physical,15,47.41,0.0,47.41,49.4,0.0,0.0
classic_endgame,060-089,3,Rare,head,tank,4,43.585,0.0,43.585,43.585,0.0,0.0
classic_endgame,060-089,3,Rare,held_in_off_hand,caster,9,28.67,0.0,28.67,26.4,0.0,0.0
classic_endgame,060-089,3,Rare,held_in_off_hand,generic,4,29.71,0.0,29.71,29.71,0.0,0.0
classic_endgame,060-089,3,Rare,legs,caster,71,56.06,0.0,56.06,48.72,0.0,0.0
classic_endgame,060-089,3,Rare,legs,generic,19,43.71,0.0,43.71,43.71,0.0,0.0
classic_endgame,060-089,3,Rare,legs,physical,22,48.035,0.0,48.035,48.02,0.0,0.0
classic_endgame,060-089,3,Rare,legs,tank,8,46.56,0.0,46.56,46.56,0.0,0.0
classic_endgame,060-089,3,Rare,neck,caster,31,27.04,0.0,27.04,26.36,0.0,0.0
classic_endgame,060-089,3,Rare,neck,generic,4,8.375,0.0,8.375,7.37,0.0,0.0
classic_endgame,060-089,3,Rare,neck,physical,20,23.845,0.0,23.845,21.7,0.0,0.0
classic_endgame,060-089,3,Rare,neck,tank,4,25.0,0.0,25.0,25.0,0.0,0.0
classic_endgame,060-089,3,Rare,ranged,caster,9,12.5,0.0,12.5,10.68,0.0,0.0
classic_endgame,060-089,3,Rare,ranged,generic,3,11.0,0.0,11.0,11.0,0.0,0.0
classic_endgame,060-089,3,Rare,ranged,physical,18,10.7,0.0,10.7,9.525,0.0,0.0
classic_endgame,060-089,3,Rare,shield,tank,14,24.345,0.0,24.345,26.0,0.0,0.0
classic_endgame,060-089,3,Rare,shoulder,caster,57,39.83,0.0,39.83,36.04,0.0,0.0
classic_endgame,060-089,3,Rare,shoulder,generic,11,23.41,0.0,23.41,23.41,0.0,0.0
classic_endgame,060-089,3,Rare,shoulder,physical,31,31.39,0.0,31.39,31.345,0.0,0.0
classic_endgame,060-089,3,Rare,shoulder,tank,4,31.88,0.0,31.88,31.88,0.0,0.0
classic_endgame,060-089,3,Rare,waist,caster,48,35.745,0.0,35.745,34.7,0.0,0.0
classic_endgame,060-089,3,Rare,waist,generic,5,41.02,0.0,41.02,41.02,0.0,0.0
classic_endgame,060-089,3,Rare,waist,physical,40,35.36,0.0,35.36,33.05,0.0,0.0
classic_endgame,060-089,3,Rare,waist,tank,4,37.785,0.0,37.785,37.785,0.0,0.0
classic_endgame,060-089,3,Rare,weapon_main_hand,caster,15,12.69,12.04,12.69,8.0,0.0,0.0
classic_endgame,060-089,3,Rare,weapon_main_hand,generic,1,18.0,0.0,18.0,18.0,0.0,0.0
classic_endgame,060-089,3,Rare,weapon_main_hand,physical,1,8.04,5.0,8.04,8.04,0.0,0.0
classic_endgame,060-089,3,Rare,weapon_off_hand,physical,1,14.0,0.0,14.0,14.0,0.0,0.0
