entry,name,class,subclass,subclass_label,inventory_type,inventory_label,slot_key,quality,quality_label,required_level,item_level,old_armor,new_armor,old_damage_min,old_damage_max,new_damage_min,new_damage_max,old_dps,new_dps,old_stat_list,new_stat_list,old_weighted_budget,new_weighted_budget,socket_budget,target_budget,target_visible_budget,percent_over_under_before,percent_over_under_after,action,skip_reasons,warnings
29918,Mindstorm Wristbands,4,1,Cloth,9,Wrist,wrist,4,Epic,70,128,94,94,0.0,0.0,0.0,0.0,0.0,0.0,"+13 Stamina, +13 Intellect, +23 Crit Rating, +36 Spell Power","+6 Stamina, +6 Intellect, +11 Crit Rating, +17 Spell Power",75.67,35.64,0.0,35.92746896082971,35.92746896082971,110.61878887850408,-0.8001369680205473,report-only,,armor median from 8 sample(s) within 10 ilvl
29920,Phoenix-Ring of Rebirth,4,0,Misc,11,Finger,finger,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+24 Intellect, +29 Spell Power, +13 Mana per 5 sec","+11 Intellect, +13 Spell Power, +6 Mana per 5 sec",81.44,37.18,0.0,35.92746896082971,35.92746896082971,126.67892383065113,3.486276866694612,report-only,,rounding remained outside configured tolerance
29921,Fire Crest Breastplate,4,3,Mail,5,Chest,chest,4,Epic,70,128,900,900,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Stamina, +34 Intellect, +34 Crit Rating, +43 Spell Power, +13 Mana per 5 sec","+14 Stamina, +13 Intellect, +13 Crit Rating, +17 Spell Power, +5 Mana per 5 sec",161.6,62.5,0.0,64.15619457291018,64.15619457291018,151.88526388726189,-2.5815037564735888,report-only,,armor median from 27 sample(s) within 10 ilvl
29922,Band of Al'ar,4,0,Misc,11,Finger,finger,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+24 Stamina, +23 Intellect, +37 Spell Power","+12 Stamina, +12 Intellect, +19 Spell Power",70.9,36.379999999999995,0.0,35.92746896082971,35.92746896082971,97.34203953331492,1.2595683811282823,report-only,,
29923,Talisman of the Sun King,4,0,Misc,23,Held in Off-hand,held_in_off_hand,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+24 Intellect, +27 Stamina, +32 Spell Power, +8 Mana per 5 sec","+10 Intellect, +11 Stamina, +13 Spell Power, +3 Mana per 5 sec",89.61,36.05,0.0,35.92746896082971,35.92746896082971,149.41918423949716,0.3410511308321809,report-only,,
29925,Phoenix-Wing Cloak,4,1,Cloth,16,Cloak,cloak,4,Epic,70,128,108,108,0.0,0.0,0.0,0.0,0.0,0.0,"+37 Stamina, +22 Defense Rating, +27 Dodge Rating","+18 Stamina, +11 Defense Rating, +13 Dodge Rating",73.79,36.06,0.0,35.92746896082971,35.92746896082971,105.38602393742325,0.3688849869017741,report-only,,armor median from 27 sample(s) within 10 ilvl
29947,Gloves of the Searing Grip,4,2,Leather,10,Hands,hands,4,Epic,70,128,252,262,0.0,0.0,0.0,0.0,0.0,0.0,"+33 Agility, +37 Stamina, +18 Expertise Rating, +66 Attack Power","+14 Agility, +16 Stamina, +8 Expertise Rating, +29 Attack Power",108.79,47.22,0.0,47.475583983953534,47.475583983953534,129.14936662342137,-0.538348267690443,report-only,,armor median from 24 sample(s) within 10 ilvl
29950,Greaves of the Bloodwarder,4,4,Plate,7,Legs,legs,4,Epic,70,128,1406,1406,0.0,0.0,0.0,0.0,0.0,0.0,"+49 Strength, +46 Stamina, +31 Crit Rating","+18 Strength, +17 Stamina, +11 Crit Rating",110.82,40.39,24.0,64.15619457291018,40.15619457291018,110.1433866168357,0.3644315699306512,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 26 sample(s) within 10 ilvl
29951,Star-Strider Boots,4,3,Mail,8,Feet,feet,4,Epic,70,128,619,619,0.0,0.0,0.0,0.0,0.0,0.0,"+33 Agility, +13 Stamina, +18 Intellect, +66 Attack Power, +5 Mana per 5 sec","+11 Agility, +4 Stamina, +5 Intellect, +20 Attack Power, +1 Mana per 5 sec",105.21000000000001,31.18,16.0,47.475583983953534,31.475583983953534,155.3101822633046,-0.6226021022794369,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
29965,Girdle of the Righteous Path,4,4,Plate,6,Waist,waist,4,Epic,70,128,904,904,0.0,0.0,0.0,0.0,0.0,0.0,"+27 Stamina, +33 Intellect, +27 Crit Rating, +41 Spell Power","+11 Stamina, +14 Intellect, +11 Crit Rating, +17 Spell Power",113.35,46.99,0.0,47.475583983953534,47.475583983953534,138.7543037665669,-1.0228078165771621,report-only,,armor median from 22 sample(s) within 10 ilvl
29966,Vambraces of Ending,4,2,Leather,9,Wrist,wrist,4,Epic,70,128,177,177,0.0,0.0,0.0,0.0,0.0,0.0,"+24 Agility, +24 Stamina, +52 Attack Power","+10 Agility, +10 Stamina, +22 Attack Power",66.08,27.7,8.0,35.92746896082971,27.927468960829707,106.193205763441,-0.6331338316030672,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 11 sample(s) within 10 ilvl
29972,Trousers of the Astromancer,4,1,Cloth,7,Legs,legs,4,Epic,70,128,188,181,0.0,0.0,0.0,0.0,0.0,0.0,"+33 Stamina, +36 Intellect, +22 Spirit, +54 Spell Power","+10 Stamina, +11 Intellect, +7 Spirit, +17 Spell Power",126.55,39.32,24.0,64.15619457291018,40.15619457291018,134.66167375140643,-1.3033730857585215,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 28 sample(s) within 10 ilvl
29976,Worldstorm Gauntlets,4,3,Mail,10,Hands,hands,4,Epic,70,128,562,562,0.0,0.0,0.0,0.0,0.0,0.0,"+21 Stamina, +22 Intellect, +15 Crit Rating, +39 Spell Power, +11 Mana per 5 sec","+6 Stamina, +6 Intellect, +4 Crit Rating, +11 Spell Power, +3 Mana per 5 sec",112.11,30.979999999999997,16.0,47.475583983953534,31.475583983953534,169.84396872990638,-1.043871275224422,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 23 sample(s) within 10 ilvl
29977,Star-Soul Breeches,4,1,Cloth,7,Legs,legs,4,Epic,70,128,188,181,0.0,0.0,0.0,0.0,0.0,0.0,"+27 Stamina, +27 Intellect, +52 Spirit, +54 Spell Power","+12 Stamina, +12 Intellect, +23 Spirit, +24 Spell Power",143.53,63.68,0.0,64.15619457291018,64.15619457291018,123.71962825333354,-0.7422425473958103,report-only,,armor median from 28 sample(s) within 10 ilvl
29983,Fel-Steel Warhelm,4,4,Plate,1,Head,head,4,Epic,70,128,1306,1296,0.0,0.0,0.0,0.0,0.0,0.0,"+46 Strength, +46 Stamina, +44 Crit Rating, +30 Hit Rating","+20 Strength, +20 Stamina, +19 Crit Rating, +13 Hit Rating",150.82,65.4,0.0,64.15619457291018,64.15619457291018,135.08252165517845,1.9387144692260458,report-only,,armor median from 31 sample(s) within 10 ilvl
29984,Girdle of Zaetar,4,2,Leather,6,Waist,waist,4,Epic,70,128,227,259,0.0,0.0,0.0,0.0,0.0,0.0,"+22 Stamina, +23 Intellect, +24 Spirit, +39 Spell Power","+7 Stamina, +8 Intellect, +8 Spirit, +13 Spell Power",95.28,31.87,16.0,47.475583983953534,31.475583983953534,134.39416782658634,0.830776544380751,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
29985,Void Reaver Greaves,4,3,Mail,7,Legs,legs,4,Epic,70,128,787,787,0.0,0.0,0.0,0.0,0.0,0.0,"+37 Agility, +33 Stamina, +24 Intellect, +88 Attack Power","+12 Agility, +10 Stamina, +8 Intellect, +28 Attack Power",127.11,40.7,24.0,64.15619457291018,40.15619457291018,135.53454347774846,0.8476273112985457,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 25 sample(s) within 10 ilvl
29986,Cowl of the Grand Engineer,4,1,Cloth,1,Head,head,4,Epic,70,128,175,173,0.0,0.0,0.0,0.0,0.0,0.0,"+22 Stamina, +27 Intellect, +16 Hit Rating, +35 Crit Rating, +53 Spell Power","+6 Stamina, +8 Intellect, +5 Hit Rating, +10 Crit Rating, +15 Spell Power",138.32,39.92,24.0,64.15619457291018,40.15619457291018,153.0075249639873,-0.3681555218206657,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 28 sample(s) within 10 ilvl
30008,Pendant of the Lost Ages,4,0,Misc,2,Neck,neck,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+27 Stamina, +17 Intellect, +36 Spell Power","+15 Stamina, +9 Intellect, +20 Spell Power",66.05000000000001,36.25,0.0,35.92746896082971,35.92746896082971,83.84261933956914,0.8977282522237682,report-only,,spell payload ignored and left unchanged
30020,Fire-Cord of the Magus,4,1,Cloth,6,Waist,waist,4,Epic,70,128,121,121,0.0,0.0,0.0,0.0,0.0,0.0,"+21 Stamina, +23 Intellect, +30 Crit Rating","+15 Stamina, +16 Intellect, +21 Crit Rating",67.07,47.05,0.0,47.475583983953534,47.475583983953534,41.272617147098714,-0.8964270646936787,report-only,,spell payload ignored and left unchanged; armor median from 16 sample(s) within 10 ilvl
30022,Pendant of the Perilous,4,0,Misc,2,Neck,neck,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+32 Strength, +24 Stamina, +23 Crit Rating","+16 Strength, +12 Stamina, +12 Crit Rating",71.08,36.04,0.0,35.92746896082971,35.92746896082971,97.84304894256732,0.31321727476260747,report-only,,
30024,Mantle of the Elven Kings,4,1,Cloth,3,Shoulder,shoulder,4,Epic,70,128,161,155,0.0,0.0,0.0,0.0,0.0,0.0,"+27 Stamina, +18 Intellect, +17 Spirit, +25 Crit Rating, +18 Hit Rating, +39 Spell Power","+10 Stamina, +7 Intellect, +6 Spirit, +9 Crit Rating, +7 Hit Rating, +14 Spell Power",129.63,47.74,0.0,47.475583983953534,47.475583983953534,173.0456144442882,0.5569515819665093,report-only,,armor median from 25 sample(s) within 10 ilvl
30026,Bands of the Celestial Archer,4,3,Mail,9,Wrist,wrist,4,Epic,70,128,394,394,0.0,0.0,0.0,0.0,0.0,0.0,"+17 Crit Rating, +24 Intellect, +17 Agility, +48 Attack Power","+7 Crit Rating, +11 Intellect, +7 Agility, +21 Attack Power",82.0,35.5,0.0,35.92746896082971,35.92746896082971,128.23761977054755,-1.1898109529946546,report-only,,armor median from 10 sample(s) within 10 ilvl
30027,Boots of Courage Unending,4,4,Plate,8,Feet,feet,4,Epic,70,128,1105,1105,0.0,0.0,0.0,0.0,0.0,0.0,"+20 Intellect, +31 Crit Rating, +19 Stamina, +48 Spell Power","+9 Intellect, +14 Crit Rating, +9 Stamina, +22 Spell Power",105.01,47.95,0.0,47.475583983953534,47.475583983953534,121.18737925476128,0.999284213558739,report-only,,armor median from 24 sample(s) within 10 ilvl
30028,Seventh Ring of the Tirisfalen,4,0,Misc,11,Finger,finger,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+37 Stamina, +24 Block Rating, +17 Defense Rating, +48 Block Value","+14 Stamina, +9 Block Rating, +6 Defense Rating, +18 Block Value",96.99000000000001,36.080000000000005,0.0,35.92746896082971,35.92746896082971,169.96057001884645,0.4245526990409408,report-only,,
30029,Bark-Gloves of Ancient Wisdom,4,2,Leather,10,Hands,hands,4,Epic,70,128,252,262,0.0,0.0,0.0,0.0,0.0,0.0,"+28 Stamina, +25 Intellect, +33 Spirit, +39 Spell Power","+12 Stamina, +11 Intellect, +14 Spirit, +17 Spell Power",110.30000000000001,47.66,0.0,47.475583983953534,47.475583983953534,132.32994887915598,0.38844391278850626,report-only,,armor median from 24 sample(s) within 10 ilvl
30030,Girdle of Fallen Stars,4,3,Mail,6,Waist,waist,4,Epic,70,128,506,506,0.0,0.0,0.0,0.0,0.0,0.0,"+26 Stamina, +18 Intellect, +39 Spell Power, +13 Mana per 5 sec","+8 Stamina, +6 Intellect, +12 Spell Power, +4 Mana per 5 sec",101.46000000000001,31.68,16.0,47.475583983953534,31.475583983953534,147.41138527058624,0.4305708300830107,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 20 sample(s) within 10 ilvl
30031,Red Havoc Boots,4,4,Plate,8,Feet,feet,4,Epic,70,128,1105,1105,0.0,0.0,0.0,0.0,0.0,0.0,"+49 Stamina, +32 Defense Rating, +25 Block Rating, +30 Block Value","+21 Stamina, +14 Defense Rating, +11 Block Rating, +13 Block Value",109.33000000000001,47.52,0.0,47.475583983953534,47.475583983953534,130.28679339037282,0.09355549172703469,report-only,,armor median from 24 sample(s) within 10 ilvl
30032,Red Belt of Battle,4,4,Plate,6,Waist,waist,4,Epic,70,128,904,904,0.0,0.0,0.0,0.0,0.0,0.0,"+41 Strength, +21 Stamina, +24 Crit Rating, +14 Hit Rating","+14 Strength, +7 Stamina, +8 Crit Rating, +5 Hit Rating",93.07,31.69,16.0,47.475583983953534,31.475583983953534,129.73914346554432,0.4516342887302556,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 22 sample(s) within 10 ilvl
30033,Boots of the Protector,4,4,Plate,8,Feet,feet,4,Epic,70,128,1105,1105,0.0,0.0,0.0,0.0,0.0,0.0,"+48 Stamina, +22 Intellect, +26 Defense Rating, +17 Block Rating, +27 Spell Power","+19 Stamina, +9 Intellect, +10 Defense Rating, +7 Block Rating, +11 Spell Power",120.38,48.190000000000005,0.0,47.475583983953534,47.475583983953534,153.5619151955829,1.5048072210927181,report-only,,armor median from 24 sample(s) within 10 ilvl
30034,Belt of the Guardian,4,4,Plate,6,Waist,waist,4,Epic,70,128,904,904,0.0,0.0,0.0,0.0,0.0,0.0,"+48 Stamina, +13 Intellect, +19 Defense Rating, +21 Spell Power, +66 Block Value","+12 Stamina, +3 Intellect, +5 Defense Rating, +5 Spell Power, +17 Block Value",125.12,31.39,16.0,47.475583983953534,31.475583983953534,197.24752842997725,-0.18026947068720708,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 22 sample(s) within 10 ilvl
30035,Boots of the Long Road,4,1,Cloth,8,Feet,feet,4,Epic,70,128,148,148,0.0,0.0,0.0,0.0,0.0,0.0,"+25 Stamina, +26 Intellect, +22 Spirit, +39 Spell Power, +11 Mana per 5 sec","+9 Stamina, +10 Intellect, +8 Spirit, +15 Spell Power, +4 Mana per 5 sec",125.78999999999999,46.93,0.0,47.475583983953534,47.475583983953534,164.95724632374458,-1.1491885684606609,report-only,,armor median from 16 sample(s) within 10 ilvl
30036,Belt of the Long Road,4,1,Cloth,6,Waist,waist,4,Epic,70,128,121,121,0.0,0.0,0.0,0.0,0.0,0.0,"+13 Stamina, +18 Intellect, +33 Spirit, +39 Spell Power","+4 Stamina, +6 Intellect, +11 Spirit, +13 Spell Power",93.25,30.86,16.0,47.475583983953534,31.475583983953534,130.1182857211948,-1.296632778991404,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 16 sample(s) within 10 ilvl
30037,Boots of Blasting,4,1,Cloth,8,Feet,feet,4,Epic,70,128,148,148,0.0,0.0,0.0,0.0,0.0,0.0,"+25 Stamina, +25 Intellect, +25 Crit Rating, +18 Hit Rating, +39 Spell Power","+10 Stamina, +10 Intellect, +10 Crit Rating, +7 Hit Rating, +16 Spell Power",118.28999999999999,47.46,0.0,47.475583983953534,47.475583983953534,149.1596523383079,-0.03282526015646382,report-only,,armor median from 16 sample(s) within 10 ilvl
30038,Belt of Blasting,4,1,Cloth,6,Waist,waist,4,Epic,70,128,121,121,0.0,0.0,0.0,0.0,0.0,0.0,"+30 Crit Rating, +23 Hit Rating, +50 Spell Power","+10 Crit Rating, +8 Hit Rating, +16 Spell Power",96.0,31.759999999999998,16.0,47.475583983953534,31.475583983953534,135.9107368491883,0.5990784992609988,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 16 sample(s) within 10 ilvl
30039,Boots of Utter Darkness,4,2,Leather,8,Feet,feet,4,Epic,70,128,278,307,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +23 Hit Rating, +32 Crit Rating, +66 Attack Power","+15 Stamina, +10 Hit Rating, +14 Crit Rating, +28 Attack Power",110.78,48.05,0.0,47.475583983953534,47.475583983953534,133.3409948942239,1.2099188000312167,report-only,,armor median from 20 sample(s) within 10 ilvl
30040,Belt of Deep Shadow,4,2,Leather,6,Waist,waist,4,Epic,70,128,227,259,0.0,0.0,0.0,0.0,0.0,0.0,"+32 Agility, +14 Stamina, +18 Hit Rating, +66 Attack Power","+11 Agility, +5 Stamina, +6 Hit Rating, +22 Attack Power",92.38,31.35,16.0,47.475583983953534,31.475583983953534,128.28576481888413,-0.2645233052762011,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
30041,Boots of Natural Grace,4,2,Leather,8,Feet,feet,4,Epic,70,128,474,301,0.0,0.0,0.0,0.0,0.0,0.0,"+66 Attack Power, +26 Agility, +37 Stamina, +13 Intellect, +14 Hit Rating","+28 Attack Power, +11 Agility, +16 Stamina, +6 Intellect, +6 Hit Rating",110.79,47.72,0.0,47.475583983953534,47.475583983953534,133.36205835287117,0.5148246646720047,report-only,,armor median from 20 sample(s) within 10 ilvl
30042,Belt of Natural Power,4,2,Leather,6,Waist,waist,4,Epic,70,128,423,244,0.0,0.0,0.0,0.0,0.0,0.0,"+58 Attack Power, +20 Agility, +38 Stamina, +12 Intellect","+21 Attack Power, +7 Agility, +14 Stamina, +4 Intellect",86.46000000000001,30.880000000000003,16.0,47.475583983953534,31.475583983953534,115.8161972997128,-1.2545058616968996,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
30043,Hurricane Boots,4,3,Mail,8,Feet,feet,4,Epic,70,128,619,619,0.0,0.0,0.0,0.0,0.0,0.0,"+25 Stamina, +26 Intellect, +26 Crit Rating, +39 Spell Power, +8 Mana per 5 sec","+10 Stamina, +10 Intellect, +10 Crit Rating, +15 Spell Power, +3 Mana per 5 sec",122.28999999999999,47.1,0.0,47.475583983953534,47.475583983953534,157.58503579720747,-0.7911097714574249,report-only,,armor median from 21 sample(s) within 10 ilvl
30044,Monsoon Belt,4,3,Mail,6,Waist,waist,4,Epic,70,128,506,506,0.0,0.0,0.0,0.0,0.0,0.0,"+23 Stamina, +24 Intellect, +21 Hit Rating, +39 Spell Power","+8 Stamina, +8 Intellect, +7 Hit Rating, +13 Spell Power",93.94999999999999,31.54,16.0,47.475583983953534,31.475583983953534,131.59272782650223,0.1356824090215242,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 20 sample(s) within 10 ilvl
30045,Boots of the Crimson Hawk,4,3,Mail,8,Feet,feet,4,Epic,70,128,619,619,0.0,0.0,0.0,0.0,0.0,0.0,"+28 Agility, +28 Stamina, +27 Intellect, +19 Crit Rating, +58 Attack Power","+11 Agility, +11 Stamina, +11 Intellect, +7 Crit Rating, +23 Attack Power",121.76,47.870000000000005,0.0,47.475583983953534,47.475583983953534,156.46867248890325,0.830776544380751,report-only,,armor median from 21 sample(s) within 10 ilvl
30046,Belt of the Black Eagle,4,3,Mail,6,Waist,waist,4,Epic,70,128,506,506,0.0,0.0,0.0,0.0,0.0,0.0,"+20 Stamina, +23 Intellect, +17 Crit Rating, +17 Agility, +66 Attack Power","+6 Stamina, +7 Intellect, +5 Crit Rating, +5 Agility, +20 Attack Power",103.4,31.02,16.0,47.475583983953534,31.475583983953534,151.49769624815252,-0.9596174406354279,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 20 sample(s) within 10 ilvl
30047,Blackfathom Warbands,4,3,Mail,9,Wrist,wrist,4,Epic,70,128,394,394,0.0,0.0,0.0,0.0,0.0,0.0,"+21 Stamina, +23 Intellect, +33 Spell Power","+9 Stamina, +10 Intellect, +14 Spell Power",65.45,28.07,8.0,35.92746896082971,27.927468960829707,104.43967283105755,0.3967188429713476,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 10 sample(s) within 10 ilvl
30048,Brighthelm of Justice,4,4,Plate,1,Head,head,4,Epic,70,128,1306,1296,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Stamina, +44 Intellect, +54 Spell Power, +18 Mana per 5 sec","+14 Stamina, +18 Intellect, +22 Spell Power, +7 Mana per 5 sec",159.56,63.8,0.0,64.15619457291018,64.15619457291018,148.7055241698732,-0.5551990346082435,report-only,,armor median from 31 sample(s) within 10 ilvl
30049,Fathomstone,4,0,Misc,23,Held in Off-hand,held_in_off_hand,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+16 Stamina, +12 Intellect, +23 Crit Rating, +36 Spell Power","+7 Stamina, +6 Intellect, +11 Crit Rating, +17 Spell Power",76.68,36.31,0.0,35.92746896082971,35.92746896082971,113.43000834153156,1.0647313886412484,report-only,,
30050,Boots of the Shifting Nightmare,4,1,Cloth,8,Feet,feet,4,Epic,70,128,148,148,0.0,0.0,0.0,0.0,0.0,0.0,"+41 Stamina, +22 Intellect, +18 Hit Rating","+29 Stamina, +15 Intellect, +13 Hit Rating",67.47,47.43,0.0,47.475583983953534,47.475583983953534,42.115155492988684,-0.09601563609821308,report-only,,spell payload ignored and left unchanged; armor median from 16 sample(s) within 10 ilvl
30052,Ring of Lethality,4,0,Misc,11,Finger,finger,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+24 Agility, +19 Stamina, +19 Hit Rating, +50 Attack Power","+11 Agility, +8 Stamina, +8 Hit Rating, +22 Attack Power",80.73,35.36,0.0,35.92746896082971,35.92746896082971,124.70272004971103,-1.5794849379687619,report-only,,
30053,Pauldrons of the Wardancer,4,4,Plate,3,Shoulder,shoulder,4,Epic,70,128,1206,1206,0.0,0.0,0.0,0.0,0.0,0.0,"+38 Strength, +21 Stamina, +29 Crit Rating","+15 Strength, +8 Stamina, +11 Crit Rating",81.07,31.36,16.0,47.475583983953534,31.475583983953534,104.4629930888456,-0.24345984662895634,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 28 sample(s) within 10 ilvl
30054,Ranger-General's Chestguard,4,3,Mail,5,Chest,chest,4,Epic,70,128,900,900,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Agility, +19 Stamina, +30 Intellect, +14 Crit Rating, +88 Attack Power","+11 Agility, +6 Stamina, +9 Intellect, +4 Crit Rating, +26 Attack Power",136.73000000000002,41.019999999999996,24.0,64.15619457291018,40.15619457291018,150.52919841955205,1.3464100120653903,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 27 sample(s) within 10 ilvl
30055,Shoulderpads of the Stranger,4,2,Leather,3,Shoulder,shoulder,4,Epic,70,128,303,315,0.0,0.0,0.0,0.0,0.0,0.0,"+33 Agility, +28 Stamina, +16 Crit Rating, +10 Expertise Rating, +60 Attack Power","+12 Agility, +10 Stamina, +6 Crit Rating, +4 Expertise Rating, +22 Attack Power",107.76,39.7,8.0,47.475583983953534,39.475583983953534,143.83059730055388,0.47269774737751524,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 25 sample(s) within 10 ilvl
30056,Robe of Hateful Echoes,4,1,Cloth,20,Robe,chest,4,Epic,70,128,215,207,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +36 Intellect, +25 Crit Rating, +50 Spell Power","+11 Stamina, +11 Intellect, +8 Crit Rating, +16 Spell Power",126.78,40.13,24.0,64.15619457291018,40.15619457291018,135.0201738175826,-0.040829374442426715,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 27 sample(s) within 10 ilvl
30057,Bracers of Eradication,4,4,Plate,9,Wrist,wrist,4,Epic,70,128,703,693,0.0,0.0,0.0,0.0,0.0,0.0,"+25 Strength, +12 Stamina, +24 Crit Rating, +17 Hit Rating","+9 Strength, +5 Stamina, +9 Crit Rating, +6 Hit Rating",74.03999999999999,27.35,8.0,35.92746896082971,27.927468960829707,128.34895519482586,-1.607318794038335,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 11 sample(s) within 10 ilvl
30059,Choker of Animalistic Fury,4,0,Misc,2,Neck,neck,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+23 Crit Rating, +24 Stamina, +64 Attack Power","+12 Crit Rating, +12 Stamina, +32 Attack Power",71.08,36.04,0.0,35.92746896082971,35.92746896082971,97.84304894256732,0.31321727476260747,report-only,,
30060,Boots of Effortless Striking,4,2,Leather,8,Feet,feet,4,Epic,70,128,278,307,0.0,0.0,0.0,0.0,0.0,0.0,"+42 Agility, +41 Stamina, +58 Attack Power","+20 Agility, +20 Stamina, +28 Attack Power",98.47,47.4,0.0,47.475583983953534,47.475583983953534,107.41187729946044,-0.15920601203996235,report-only,,armor median from 20 sample(s) within 10 ilvl
30061,Ancestral Ring of Conquest,4,0,Misc,11,Finger,finger,4,Epic,70,128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+32 Strength, +21 Agility, +30 Stamina","+16 Strength, +10 Agility, +15 Stamina",73.1,36.05,0.0,35.92746896082971,35.92746896082971,103.46548786862226,0.3410511308321809,report-only,,
30062,Grove-Bands of Remulos,4,2,Leather,9,Wrist,wrist,4,Epic,70,128,177,177,0.0,0.0,0.0,0.0,0.0,0.0,"+21 Stamina, +14 Intellect, +21 Spirit, +36 Spell Power","+9 Stamina, +6 Intellect, +9 Spirit, +17 Spell Power",80.03,35.65,0.0,35.92746896082971,35.92746896082971,122.7543501248405,-0.772303111950974,report-only,,armor median from 11 sample(s) within 10 ilvl
30064,Cord of Screaming Terrors,4,1,Cloth,6,Waist,waist,4,Epic,70,128,121,121,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +15 Intellect, +24 Hit Rating, +50 Spell Power","+10 Stamina, +5 Intellect, +7 Hit Rating, +15 Spell Power",104.78,31.6,16.0,47.475583983953534,31.475583983953534,154.40445354147286,0.26206316090502274,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 16 sample(s) within 10 ilvl
30065,Glowing Breastplate of Truth,4,4,Plate,5,Chest,chest,4,Epic,70,128,1607,1607,0.0,0.0,0.0,0.0,0.0,0.0,"+39 Stamina, +40 Intellect, +42 Crit Rating, +28 Spell Power, +13 Mana per 5 sec","+15 Stamina, +16 Intellect, +16 Crit Rating, +11 Spell Power, +5 Mana per 5 sec",164.70999999999998,64.00999999999999,0.0,64.15619457291018,64.15619457291018,156.73280826033974,-0.22787288723000448,report-only,,armor median from 30 sample(s) within 10 ilvl
30066,Tempest-Strider Boots,4,3,Mail,8,Feet,feet,4,Epic,70,128,619,619,0.0,0.0,0.0,0.0,0.0,0.0,"+25 Stamina, +26 Intellect, +27 Spell Power, +20 Mana per 5 sec","+10 Stamina, +11 Intellect, +11 Spell Power, +8 Mana per 5 sec",115.97,47.16,0.0,47.475583983953534,47.475583983953534,144.27292993214613,-0.6647290195739415,report-only,,armor median from 21 sample(s) within 10 ilvl
30067,Velvet Boots of the Guardian,4,1,Cloth,8,Feet,feet,4,Epic,70,128,148,148,0.0,0.0,0.0,0.0,0.0,0.0,"+21 Intellect, +15 Spirit, +24 Crit Rating, +21 Stamina, +49 Spell Power","+9 Intellect, +6 Spirit, +10 Crit Rating, +9 Stamina, +20 Spell Power",116.21,48.230000000000004,0.0,47.475583983953534,47.475583983953534,144.77845293968005,1.5890610556817124,report-only,,armor median from 16 sample(s) within 10 ilvl
30068,Girdle of the Tidal Call,4,3,Mail,6,Waist,waist,4,Epic,70,128,506,506,0.0,0.0,0.0,0.0,0.0,0.0,"+70 Attack Power, +30 Stamina, +20 Intellect, +33 Crit Rating","+31 Attack Power, +13 Stamina, +9 Intellect, +14 Crit Rating",108.1,47.21,0.0,47.475583983953534,47.475583983953534,127.69598797676119,-0.5594117263376877,report-only,,armor median from 20 sample(s) within 10 ilvl
